target,run_id,direction,model,year,n,accuracy,auc,hit@60,cov@60
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2023,260,0.4153846153846154,0.36185253699788583,0.40186915887850466,0.823076923076923
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2024,262,0.6068702290076335,0.3428308823529412,0.5775862068965517,0.8854961832061069
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2025,261,0.5095785440613027,0.4149136208720179,0.5042372881355932,0.9042145593869731
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2026,82,0.8780487804878049,0.9792207792207792,0.9452054794520548,0.8902439024390244
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2018,261,0.7701149425287356,0.47437810945273634,0.782258064516129,0.9501915708812261
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2019,261,0.735632183908046,0.5972957084068196,0.775,0.45977011494252873
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2020,262,0.7022900763358778,0.35514214046822745,0.6666666666666666,0.7099236641221374
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2021,261,0.6896551724137931,0.3944060773480664,0.6689655172413793,0.5555555555555556
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2022,260,0.5192307692307693,0.6238162878787878,0.6666666666666666,0.43846153846153846
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2023,260,0.36153846153846153,0.3753964059196617,0.3076923076923077,0.15
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2024,262,0.6106870229007634,0.4563725490196079,0.5909090909090909,0.6717557251908397
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2025,261,0.47509578544061304,0.3414619814314256,0.41284403669724773,0.41762452107279696
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2026,82,0.9878048780487805,1.0,1.0,0.573170731707317
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2018,261,0.7701149425287356,0.40970149253731347,0.7946428571428571,0.8582375478927203
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2019,261,0.6973180076628352,0.598177542621987,0.8311688311688312,0.2950191570881226
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2020,262,0.6106870229007634,0.31828316610925306,0.592,0.4770992366412214
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2021,261,0.685823754789272,0.5130524861878454,0.696969696969697,0.25287356321839083
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2022,260,0.5615384615384615,0.6305042613636365,0.6037735849056604,0.4076923076923077
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2023,260,0.38461538461538464,0.3755946088794927,0.19047619047619047,0.16153846153846155
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2024,262,0.6183206106870229,0.43419117647058825,0.45161290322580644,0.3549618320610687
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2025,261,0.49808429118773945,0.31484310729815485,0.0,0.11494252873563218
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2026,82,0.9512195121951219,0.9922077922077922,1.0,0.35365853658536583
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2018,261,0.6666666666666666,0.43034825870646765,0.7427184466019418,0.789272030651341
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2019,261,0.5210727969348659,0.48262051734273953,0.40384615384615385,0.19923371647509577
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2020,262,0.5534351145038168,0.4613642697881829,0.5231788079470199,0.5763358778625954
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2021,261,0.4329501915708812,0.4256906077348066,0.35802469135802467,0.3103448275862069
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2022,260,0.45,0.4857362689393939,0.5104895104895105,0.55
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2023,260,0.46153846153846156,0.4705007928118393,0.4453125,0.49230769230769234
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2024,262,0.5648854961832062,0.5386029411764706,0.6421052631578947,0.36259541984732824
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2025,261,0.40229885057471265,0.40095780937830533,0.4625,0.3065134099616858
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2026,82,0.3902439024390244,0.8857142857142857,0.2,0.18292682926829268
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2018,261,0.7624521072796935,0.5640132669983415,0.7777777777777778,0.896551724137931
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2019,261,0.4942528735632184,0.4523809523809524,0.4574468085106383,0.36015325670498083
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2020,262,0.5076335877862596,0.41778149386845037,0.49572649572649574,0.8931297709923665
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2021,261,0.4942528735632184,0.5296270718232045,0.5248618784530387,0.6934865900383141
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2022,260,0.4230769230769231,0.3673058712121212,0.35795454545454547,0.676923076923077
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2023,260,0.3384615384615385,0.3544529598308668,0.3137254901960784,0.5884615384615385
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2024,262,0.40076335877862596,0.29185049019607845,0.3522727272727273,0.6717557251908397
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2025,261,0.6130268199233716,0.668527441532495,0.6625,0.6130268199233716
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2026,82,0.7682926829268293,0.9922077922077923,0.7857142857142857,0.6829268292682927
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2018,261,0.7624521072796935,0.5640132669983415,0.7777777777777778,0.896551724137931
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2019,261,0.4942528735632184,0.4523809523809524,0.4574468085106383,0.36015325670498083
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2020,262,0.5076335877862596,0.41778149386845037,0.49572649572649574,0.8931297709923665
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2021,261,0.4942528735632184,0.5296270718232045,0.5248618784530387,0.6934865900383141
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2022,260,0.4230769230769231,0.3673058712121212,0.35795454545454547,0.676923076923077
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2023,260,0.3384615384615385,0.3544529598308668,0.3137254901960784,0.5884615384615385
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2024,262,0.40076335877862596,0.29185049019607845,0.3522727272727273,0.6717557251908397
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2025,261,0.6130268199233716,0.668527441532495,0.6625,0.6130268199233716
us_spr_10_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2026,82,0.7682926829268293,0.9922077922077923,0.7857142857142857,0.6829268292682927
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2018,261,0.8314176245210728,0.37794117647058817,0.8410852713178295,0.9885057471264368
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2019,261,0.9118773946360154,0.8710266715381805,0.9118773946360154,1.0
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2020,262,0.49236641221374045,0.1406107406107406,0.5042735042735043,0.8931297709923665
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2021,261,0.6590038314176245,0.7060428849902534,0.6754385964912281,0.8735632183908046
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2022,260,0.5115384615384615,0.5163690476190477,0.5,0.8
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2023,260,0.5307692307692308,0.5626795977011494,0.5367965367965368,0.8884615384615384
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2024,262,0.6297709923664122,0.4727664576802508,0.6454545454545455,0.8396946564885496
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2025,261,0.4827586206896552,0.47056737588652486,0.4864864864864865,0.8505747126436781
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2026,82,0.45121951219512196,0.43145161290322576,0.42028985507246375,0.8414634146341463
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2018,261,0.8467432950191571,0.463631221719457,0.8449612403100775,0.9885057471264368
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2019,261,0.9118773946360154,0.8607964925100475,0.9118773946360154,1.0
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2020,262,0.4732824427480916,0.12376272376272376,0.4481132075471698,0.8091603053435115
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2021,261,0.6475095785440613,0.7372969460688759,0.6824644549763034,0.8084291187739464
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2022,260,0.49615384615384617,0.5081547619047619,0.49760765550239233,0.8038461538461539
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2023,260,0.5153846153846153,0.5356202107279693,0.5294117647058824,0.85
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2024,262,0.6068702290076335,0.4917711598746081,0.616822429906542,0.816793893129771
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2025,261,0.5057471264367817,0.4905437352245863,0.5022222222222222,0.8620689655172413
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2026,82,0.4634146341463415,0.4564516129032258,0.463768115942029,0.8414634146341463
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2018,261,0.8467432950191571,0.2169683257918552,0.8412698412698413,0.9655172413793104
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2019,261,0.9118773946360154,0.8282791377420533,0.9118773946360154,1.0
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2020,262,0.5343511450381679,0.18420498420498424,0.6030927835051546,0.7404580152671756
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2021,261,0.6551724137931034,0.5094217024041585,0.7,0.8812260536398467
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2022,260,0.3769230769230769,0.22547619047619047,0.125,0.2153846153846154
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2023,260,0.49615384615384617,0.5296934865900382,0.5574712643678161,0.6692307692307692
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2024,262,0.6297709923664122,0.4730929989550679,0.6190476190476191,0.48091603053435117
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2025,261,0.5095785440613027,0.5063829787234043,0.5454545454545454,0.25287356321839083
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2026,82,0.524390243902439,0.5048387096774194,0.7,0.12195121951219512
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,et,2018,261,0.8467432950191571,0.17500000000000002,0.8297872340425532,0.9003831417624522
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,et,2019,261,0.9118773946360154,0.7716477895506028,0.9118773946360154,1.0
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,et,2020,262,0.4541984732824427,0.19796419796419798,0.505,0.7633587786259542
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,et,2021,261,0.6551724137931034,0.3553606237816764,0.6376811594202898,0.26436781609195403
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,et,2022,260,0.25769230769230766,0.2001190476190476,0.19642857142857142,0.2153846153846154
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,et,2023,260,0.4230769230769231,0.4627634099616858,0.5684210526315789,0.36538461538461536
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,et,2024,262,0.4732824427480916,0.4278996865203762,0.336734693877551,0.37404580152671757
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,et,2025,261,0.5019157088122606,0.46838061465721037,0.39705882352941174,0.26053639846743293
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,et,2026,82,0.25609756097560976,0.6362903225806453,0.30434782608695654,0.2804878048780488
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2018,261,0.842911877394636,0.40113122171945703,0.841897233201581,0.9693486590038314
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2019,261,0.9118773946360154,0.881439532334673,0.9118773946360154,1.0
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2020,262,0.40458015267175573,0.2117936117936118,0.41346153846153844,0.7938931297709924
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2021,261,0.632183908045977,0.6551007147498374,0.6884422110552764,0.7624521072796935
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2022,260,0.5653846153846154,0.6623214285714285,0.5854922279792746,0.7423076923076923
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2023,260,0.573076923076923,0.5920138888888888,0.6108374384236454,0.7807692307692308
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2024,262,0.5763358778625954,0.467149947753396,0.5828877005347594,0.7137404580152672
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2025,261,0.5478927203065134,0.5471040189125297,0.5615763546798029,0.7777777777777778
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2026,82,0.45121951219512196,0.4137096774193548,0.5416666666666666,0.5853658536585366
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2018,261,0.6743295019157088,0.06832579185520363,0.7136563876651982,0.8697318007662835
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2019,261,0.9386973180076629,0.9420898794300329,0.9858490566037735,0.8122605363984674
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2020,262,0.2480916030534351,0.18890838890838893,0.22321428571428573,0.8549618320610687
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2021,261,0.3218390804597701,0.44165042235217666,0.3157894736842105,0.8007662835249042
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2022,260,0.38846153846153847,0.3686904761904762,0.36666666666666664,0.5769230769230769
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2023,260,0.4076923076923077,0.4427083333333333,0.44375,0.6153846153846154
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2024,262,0.29770992366412213,0.3490073145245559,0.2604166666666667,0.732824427480916
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2025,261,0.5287356321839081,0.4516548463356974,0.5072463768115942,0.7931034482758621
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2026,82,0.24390243902439024,0.2846774193548387,0.225,0.975609756097561
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2018,261,0.8467432950191571,0.1264705882352941,0.8380566801619433,0.946360153256705
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2019,261,0.9118773946360154,0.886006576543661,0.9118773946360154,1.0
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2020,262,0.4580152671755725,0.17220077220077226,0.38095238095238093,0.6412213740458015
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2021,261,0.6551724137931034,0.43638726445743986,0.6078431372549019,0.19540229885057472
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2022,260,0.27692307692307694,0.24523809523809523,0.2708333333333333,0.18461538461538463
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2023,260,0.4653846153846154,0.47683189655172414,0.5818181818181818,0.4230769230769231
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2024,262,0.46564885496183206,0.41477272727272724,0.375,0.33587786259541985
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2025,261,0.4827586206896552,0.4696808510638298,0.475,0.3065134099616858
us_spr_2_10,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2026,82,0.3170731707317073,0.48467741935483877,0.05,0.24390243902439024
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2018,261,0.7816091954022989,0.37504145936981764,0.7859922178988327,0.9846743295019157
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2019,261,0.6934865900383141,0.4179558011049724,0.7016129032258065,0.9501915708812261
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2020,262,0.6297709923664122,0.5266479225242112,0.6428571428571429,0.9618320610687023
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2021,261,0.5593869731800766,0.452746712547622,0.5789473684210527,0.8735632183908046
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2022,260,0.5923076923076923,0.6371223196881092,0.5673076923076923,0.8
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2023,260,0.5884615384615385,0.4389014865205341,0.6098654708520179,0.8576923076923076
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2024,262,0.42366412213740456,0.3344847775175644,0.4266666666666667,0.8587786259541985
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2025,261,0.6245210727969349,0.5931531531531532,0.6308411214953271,0.8199233716475096
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,lgbm,2026,82,0.5121951219512195,0.9539473684210527,0.4626865671641791,0.8170731707317073
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2018,261,0.8084291187739464,0.3964344941956882,0.8283261802575107,0.89272030651341
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2019,261,0.685823754789272,0.306353591160221,0.6812227074235808,0.8773946360153256
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2020,262,0.6526717557251909,0.625554514214308,0.6682464454976303,0.8053435114503816
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2021,261,0.5402298850574713,0.5027651468600222,0.5846994535519126,0.7011494252873564
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2022,260,0.5230769230769231,0.591678849902534,0.5544554455445545,0.7769230769230769
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2023,260,0.6,0.5056059460821366,0.6073059360730594,0.8423076923076923
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2024,262,0.38549618320610685,0.4274590163934426,0.41148325358851673,0.7977099236641222
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2025,261,0.6053639846743295,0.5680480480480481,0.6206896551724138,0.7777777777777778
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,xgb,2026,82,0.43902439024390244,0.9583333333333334,0.4423076923076923,0.6341463414634146
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2018,261,0.7701149425287356,0.19635157545605308,0.6730769230769231,0.5977011494252874
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2019,261,0.6896551724137931,0.6564917127071823,0.7925925925925926,0.5172413793103449
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2020,262,0.6374045801526718,0.6478600437363323,0.7,0.7633587786259542
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2021,261,0.6091954022988506,0.5739830404325919,0.6906474820143885,0.5325670498084292
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2022,260,0.5538461538461539,0.6218932748538012,0.7894736842105263,0.21923076923076923
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2023,260,0.5923076923076923,0.5416981607457798,0.5961538461538461,0.2
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2024,262,0.5114503816793893,0.3715456674473069,0.453781512605042,0.4541984732824427
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2025,261,0.4559386973180077,0.5191591591591591,0.6440677966101694,0.2260536398467433
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,rf,2026,82,0.2682926829268293,1.0,1.0,0.07317073170731707
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2018,261,0.7701149425287356,0.2236318407960199,0.6578947368421053,0.5823754789272031
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2019,261,0.7011494252873564,0.7267265193370166,0.8425925925925926,0.41379310344827586
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2020,262,0.6297709923664122,0.5342705404561074,0.6190476190476191,0.6412213740458015
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2021,261,0.6053639846743295,0.518004178444144,0.6158940397350994,0.578544061302682
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2022,260,0.5807692307692308,0.6767787524366471,0.7777777777777778,0.17307692307692307
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2023,260,0.6423076923076924,0.6441798941798943,0.84,0.09615384615384616
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2024,262,0.44274809160305345,0.44145199063231855,0.5555555555555556,0.3435114503816794
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2025,261,0.421455938697318,0.41081081081081083,0.7142857142857143,0.05363984674329502
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,et,2026,82,0.4146341463414634,0.9956140350877194,,0.0
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2018,261,0.7624521072796935,0.3066749585406302,0.7330097087378641,0.789272030651341
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2019,261,0.7011494252873564,0.5404005524861879,0.7142857142857143,0.7777777777777778
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2020,262,0.7022900763358778,0.7169634489222119,0.6973684210526315,0.8702290076335878
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2021,261,0.6168582375478927,0.5931547253287454,0.6442953020134228,0.5708812260536399
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2022,260,0.5269230769230769,0.5559210526315789,0.5616438356164384,0.5615384615384615
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2023,260,0.5961538461538461,0.4713403880070547,0.5922330097087378,0.7923076923076923
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2024,262,0.5038167938931297,0.5495316159250586,0.5283018867924528,0.6068702290076335
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2025,261,0.5478927203065134,0.5505705705705706,0.5798816568047337,0.6475095785440613
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,gbm,2026,82,0.4146341463414634,0.962719298245614,0.275,0.4878048780487805
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2018,261,0.5900383141762452,0.388971807628524,0.5869565217391305,0.8812260536398467
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2019,261,0.7394636015325671,0.830732044198895,0.783410138248848,0.8314176245210728
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2020,262,0.5916030534351145,0.5017494532958451,0.5882352941176471,0.9732824427480916
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2021,261,0.4789272030651341,0.5494654049403956,0.4864864864864865,0.8505747126436781
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2022,260,0.4307692307692308,0.4164230019493177,0.41630901287553645,0.8961538461538462
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2023,260,0.6115384615384616,0.6118039808515999,0.6090909090909091,0.8461538461538461
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2024,262,0.3549618320610687,0.3247072599531616,0.3276595744680851,0.8969465648854962
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2025,261,0.5402298850574713,0.5617417417417417,0.5728643216080402,0.7624521072796935
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,logreg,2026,82,0.4878048780487805,0.44956140350877194,0.5263157894736842,0.6951219512195121
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2018,261,0.7854406130268199,0.336318407960199,0.7755102040816326,0.7509578544061303
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2019,261,0.7164750957854407,0.6973756906077347,0.7544642857142857,0.8582375478927203
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2020,262,0.6221374045801527,0.5752577319587628,0.6559633027522935,0.8320610687022901
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2021,261,0.6283524904214559,0.5201548482241612,0.5714285714285714,0.42911877394636017
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2022,260,0.5423076923076923,0.5544590643274854,0.44554455445544555,0.38846153846153847
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2023,260,0.5846153846153846,0.6008440413202318,0.6666666666666666,0.5076923076923077
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2024,262,0.40458015267175573,0.37974238875878225,0.4015748031496063,0.4847328244274809
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2025,261,0.5402298850574713,0.5681681681681681,0.6029411764705882,0.5210727969348659
us_spr_5_30,L8W_F4W_R63d_T0bp_S0.0,persist,ensemble,2026,82,0.3902439024390244,0.9232456140350878,0.35294117647058826,0.2073170731707317
ktb_10y,L8W_F4W_R63d_T10bp_S0.0,persist,lgbm,2018,136,0.6397058823529411,0.7435615232225402,0.6581196581196581,0.8602941176470589
ktb_10y,L8W_F4W_R63d_T10bp_S0.0,persist,lgbm,2019,137,0.5985401459854015,0.6570727353859884,0.6160714285714286,0.8175182481751825
ktb_10y,L8W_F4W_R63d_T10bp_S0.0,persist,lgbm,2020,90,0.4222222222222222,0.45737327188940097,0.40540540540540543,0.8222222222222222
ktb_10y,L8W_F4W_R63d_T10bp_S0.0,persist,lgbm,2021,137,0.5109489051094891,0.4059011164274322,0.48214285714285715,0.8175182481751825
ktb_10y,L8W_F4W_R63d_T10bp_S0.0,persist,lgbm,2022,182,0.8571428571428571,0.5094850948509485,0.8682634730538922,0.9175824175824175
